smiles,X10,X20,X40,X60,X80,X100,InChIKey
O=C1NCc2c(N1c1c(Cl)cccc1Cl)nc(nc2c1ccccc1Cl)N1CCc2c(C1)cn[nH]2,1,1.0,1.0,1.0,1.0,1.0,NRJVTEDJTWVQDN-UHFFFAOYSA-N
O=S(=O)(CCN2CC[C@@H](Cc1ccccc1)[C@H](O)C2)c3ccc(O)cc3,1,1.0,1.0,1.0,1.0,1.0,UDLDPIPQVZOCPK-FXAWDEMLSA-N
O1CCN=C1c2ccc(cc2)OCCCN3CCCCC3,1,1.0,1.0,1.0,1.0,1.0,HZEJDUONRSVLKB-UHFFFAOYSA-N
OC(=O)CN(C(=O)Oc1ccc(cc1)C)Cc1cccc(c1)OCc1nc(sc1C)c1ccc(cc1)Cl,1,1.0,1.0,1.0,1.0,1.0,HPRCKBOWJYALMP-UHFFFAOYSA-N
OCc1ccc(cn1)c1cccc2c1CC(CO2)NC(=O)c1ccc(nc1)OCC(F)(F)F,1,1.0,1.0,1.0,1.0,1.0,DXYBEOOKXLMROC-UHFFFAOYSA-N
S(=O)(=O)(N(C)[C@@H]1c2cc(OCCCC(F)(F)F)ccc2OC(C)(C)[C@H]1O)C,1,1.0,1.0,1.0,1.0,1.0,SRZRLJWUQFIZRH-CABCVRRESA-N
S(=O)(=O)(NCc1ccc(cc1)CC(=O)N([C@@H](CN1C[C@H](O)CC1)c1ccccc1)C)C,1,1.0,1.0,1.0,1.0,1.0,HLZPUXJHOJGNRM-YADHBBJMSA-N
s1cc(nc1\[NH+]=C(\N)/N)CSCC/C(=[NH+]/S(=O)(=O)N)/N,1,1.0,1.0,1.0,1.0,1.0,XUFQPHANEAPEMJ-UHFFFAOYSA-P
C1CCN1c(cc2)ccc2S(=O)(=O)C3(F)CCN(CC3)CCc(cc4)c(F)cc4F,1,1.0,1.0,1.0,1.0,1.0,WCUXCSHIFAMMQM-UHFFFAOYSA-N
COc1ccc2c(c1)c(ccn2)[C@H](CC[C@@H]1CCN(C[C@@H]1C(=O)O)C1CC(C1)c1cc(F)ccc1F)O,1,1.0,1.0,1.0,1.0,1.0,ZHEWFNDKFYBUDO-SGUQQXKUSA-N
c12c(OC[C@@H](CNC(C)C)O)cccc1cccc2,1,1.0,1.0,1.0,1.0,1.0,AQHHHDLHHXJYJD-CQSZACIVSA-N
Cc1ccc(cn1)n1c(C(C)C)c(nc1c1ncccc1Cl)CNC1CCCC1,1,1.0,1.0,1.0,1.0,1.0,BOWSGWFJDZSKQS-UHFFFAOYSA-N
CCN1CCN(C(C1)C)c1cc2[nH]c(nc2cc1Cl)SC(C)(C)C,1,1.0,1.0,1.0,1.0,1.0,NDISOCGETLUCIC-UHFFFAOYSA-N
CCOC(=O)Nc1ccccc1[C@@H](c1ccc(cc1)C(=O)N(CC)CC)N1CCN(CC1)Cc1ccccn1,1,1.0,1.0,1.0,1.0,1.0,KNZOXZAJOJLVKT-GDLZYMKVSA-N
Clc1cccc(c1)[C@@H]1CN(C(=O)N1C1CCN(CC1)Cc1ccc(nc1C)Oc1ccc(cc1)C(=O)O)C1CCOCC1,1,1.0,1.0,1.0,1.0,1.0,UFZMURFKAOEOKB-PMERELPUSA-N
COc1cc(ccc1Nc1ncc(c(n1)c1cnc2n1cccc2)Cl)CN1CCOCC1,1,1.0,1.0,1.0,1.0,1.0,NXQPJQJTOHVJDX-UHFFFAOYSA-N
COc1ccc(cc1)n1cnc2c(c1=O)scc2c1ccccc1C,1,1.0,1.0,1.0,1.0,1.0,JDXZENOQNDFIER-UHFFFAOYSA-N
NC1CN(CCC1c1cc(F)c(cc1F)F)c1cnc2c(n1)nccn2,1,1.0,1.0,1.0,1.0,1.0,VQXQTZDDHVPBQB-UHFFFAOYSA-N
OCC(=O)NC1CCN(CC1)Cc1ccc(cc1)Oc1nc2c(s1)cccc2,1,1.0,1.0,1.0,1.0,1.0,IJHSPFFWIXGDBB-UHFFFAOYSA-N
ONC(=O)/C=C/c1ccc(c(c1)Cl)CN1CCCC(C1)c1c2ccccc2[nH]c1C(C)(C)C,1,1.0,1.0,1.0,1.0,1.0,SARLJYCGRBSBIR-ACCUITESSA-N
N#Cc3cnc(Nc2cc(CN1CCN(C(=O)CO)CC1)ccn2)s3,1,1.0,1.0,1.0,1.0,1.0,WUAWDHDGRGQQSS-UHFFFAOYSA-N
CC(=O)N1CCC(CC1)C1NC(Cc2c1[nH]c1c2cccc1)c1[nH]cc(n1)c1ccccc1,1,1.0,1.0,1.0,1.0,1.0,LWTCFFYHTFIAEA-UHFFFAOYSA-N
CCC(=O)C(c1ccccc1)(c1ccccc1)CC(N(C)C)C,1,1.0,1.0,1.0,1.0,1.0,USSIQXCVUWKGNF-UHFFFAOYSA-N
CCN(CCOc1ccc(cc1)n1ccc(cc1=O)OCc1ccccc1)CC,1,1.0,1.0,1.0,1.0,1.0,BZUVXLPHVGFEJA-UHFFFAOYSA-N
Clc1ccc(cc1)c1scc(n1)COc1ccccc1C(=O)N1CCCC1,1,1.0,1.0,1.0,1.0,1.0,SMZGEEUBHKHSFJ-UHFFFAOYSA-N
Clc1cccc(c1c1onc(c1)[C@H]1CNCC[C@]1(O)c1ccc(c(c1)F)F)Cl,1,1.0,1.0,1.0,1.0,1.0,FAYUIOXPYLILNE-ODXCJYRJSA-N
CN1CCN(CC1)c1ncc2c(n1)nc(c(c2)c1ccccc1)c1ccc(cc1)CN1CCC(CC1)c1nnc([nH]1)c1cc[n+](cc1)[O-],1,1.0,1.0,1.0,1.0,1.0,BCZGXEZPALEJJW-UHFFFAOYSA-N
Cn1cnc(c1)c1ccc(c(c1)NC(=O)c1ccc(nc1)N1CCC2(CC1)CNCC2)N,1,1.0,1.0,1.0,1.0,1.0,QNKFAFLRGQUIPR-UHFFFAOYSA-N
COc1cc(ccc1CN1CCOCC1)OC1CN(C1)C(=O)c1nnc(o1)c1ccc(cc1)OC,1,1.0,1.0,1.0,1.0,1.0,PLIGIDXAMNZKAT-UHFFFAOYSA-N
COCC(COCc1ccc(cc1)[C@]1(O)CCNC[C@@H]1c1ccc(cc1C)c1ccccc1CCNC(=O)C)(F)F,1,1.0,1.0,1.0,1.0,1.0,IWJPAZAMBMFUOO-ZQWAWDFXSA-N
N#Cc1cc(C#N)cc(c1)Oc1c(CC)[nH]nc1CC,1,1.0,1.0,1.0,1.0,1.0,LTSBRJXQVVZDJZ-UHFFFAOYSA-N
O=C(c1nc(n(c1Cn1ncnc1)c1ccccc1)c1ccccc1)NCCCN1CCN(CC1)c1cccc(c1C)Cl,1,1.0,1.0,1.0,1.0,1.0,YMAOGAGJBIXOCM-UHFFFAOYSA-N
O=C(N(C1CCN(C1)C1CCN(CC1)C(=O)c1c(C)cccc1C)Cc1ccccc1)C1CC1,1,1.0,1.0,1.0,1.0,1.0,JMJZSLIIHVSDBK-UHFFFAOYSA-N
O=C4CCc3cc(C(O)CN2CCC(O)(c1cccc(F)c1)CC2)ccc3N4,1,1.0,1.0,1.0,1.0,1.0,ZTOSZJPNPROTBL-UHFFFAOYSA-N
C(c1ccccc1)(c1ccccc1)(C[C@@H](N(C)C)C)C(CC)=O,1,1.0,1.0,1.0,1.0,1.0,USSIQXCVUWKGNF-KRWDZBQOSA-N
O=C(C(C[C@H]([NH+](C)C)C)(c1ccccc1)c1ccccc1)CC,1,1.0,1.0,1.0,1.0,1.0,USSIQXCVUWKGNF-QGZVFWFLSA-O
[H][N@+]([H])([H])C(CC(=O)N1CSC[C@H]1C(=O)NCc2ccc(CC(=O)OC)cc2)Cc3ccccc3F,1,1.0,1.0,1.0,1.0,1.0,FZCVYOKVSXZELZ-QWAKEFERSA-O
COC(=O)Cc1ccc(cc1)CNC(=O)[C@@H]1CSCN1C(=O)C[C@@H](Cc1ccccc1F)N,1,1.0,1.0,1.0,1.0,1.0,FZCVYOKVSXZELZ-CTNGQTDRSA-N
COc1ccc(cn1)c1cc(cnc1N)c1ccc(cc1)S(=O)(=O)N(C)C,1,1.0,1.0,1.0,1.0,1.0,NTBMDNFTKNXWSC-UHFFFAOYSA-N
c1c(N)ccnc1N2CCC(CC2)N(c3ccccn3)C(=O)c(c4)cccc4OC,1,1.0,1.0,1.0,1.0,1.0,SXNZZOLRRULMMG-UHFFFAOYSA-N
CC(N(C(C)C)CCC(c1ccccn1)(c1ccccc1)C(=O)N)C,1,1.0,1.0,1.0,1.0,1.0,UVTNFZQICZKOEM-UHFFFAOYSA-N
[nH]1c2ccccc2c(c1c1ccccc1)C1C[N+](C)CCC1,1,1.0,1.0,1.0,1.0,1.0,JVQVZNATXHVKNL-UHFFFAOYSA-N
c1cccc(c12)[nH]c(-c3ccccc3)c2[C@H]4CCCN(C4)C,1,1.0,1.0,1.0,1.0,1.0,JRFXDRYERZNJFJ-INIZCTEOSA-N
CC(=O)C3=NN2c1cc(F)ccc1OC[C@H]2[C@@]3(CCCN4CCC(=O)N(C)CC4)c5ccccc5,1,1.0,1.0,1.0,1.0,1.0,SDWJBJHQWZLCOE-RPLLCQBOSA-N
CC1CCCN1CCc1ccc(cc1)c1ccc(cc1)S(=O)(=O)N1CCS(=O)(=O)CC1,1,1.0,1.0,1.0,1.0,1.0,WUKAZLUXSULUEP-UHFFFAOYSA-N
CC1CCCN1CCN1CCc2c(C1=O)ccc(c2)c1ccc(cc1)C(=O)N1CCCC1,1,1.0,1.0,1.0,1.0,1.0,SPKOQCHHYOCMGR-UHFFFAOYSA-N
CCn1nc(cc1C1CCN(CC1)C[C@H]1CN(C[C@@H]1c1cccc(c1)F)[C@H](C(C)(C)C)C(=O)O)Cc1ccc(cc1)OC(C)C,1,1.0,1.0,1.0,1.0,1.0,LDTUIPCDYVXKIB-AUFCLJJTSA-N
COc1cc2c(cc1OC)CCN([C@@H]2Cc1ccc(cc1)Oc1cc(ccc1O)C[C@H]1N(C)CCc2c1cc(O)c(c2)OC)C,1,1.0,1.0,1.0,1.0,1.0,BURJAQFYNVMZDV-FIRIVFDPSA-N
COc1ccc(cc1)[C@H](N[C@@H]1CC[C@H](C(C1)(C)C)C(=O)N1CCC(CC1)(c1ccccc1)c1cccnc1)C,1,1.0,1.0,1.0,1.0,1.0,KFRSZZULQFGVFW-ICTSCBFQSA-N
Fc1ccc(cn1)c1ncc2c(c1)sc(n2)N1CCC(CC1)N1CCCCC1,1,1.0,1.0,1.0,1.0,1.0,QINCTGKEJQBZLN-UHFFFAOYSA-N
O=C(N1CCC(CC1)Cc1nc2c([nH]1)cccc2)OCc1ccccc1,1,1.0,1.0,1.0,1.0,1.0,LDGHTELTCNTBIY-UHFFFAOYSA-N
[NH+]1(C[C@H](CCC1)c1c2c([nH]c1-c1ccccc1)cccc2)C,1,1.0,1.0,1.0,1.0,1.0,JRFXDRYERZNJFJ-INIZCTEOSA-O
c1cc(F)ccc1S(=O)(=O)c(cn2)ccc2/C=C/c(cc3)ccc3F,1,1.0,1.0,1.0,1.0,1.0,VJDPPNNCFURYHW-FPYGCLRLSA-N
CC1CCCN1CCCOc1ccc(cc1)c1cn[nH]c(=O)c1,1,1.0,1.0,1.0,1.0,1.0,DNVBBWNTRFFIHW-UHFFFAOYSA-N
Cc1nc(NCc2ccc3c(c2)OCO3)nc(c1)Nc1ccccc1,1,1.0,1.0,1.0,1.0,1.0,QOJABKVIGMJCHG-UHFFFAOYSA-N
CCNCc1cc(ccc1O)Nc1ccnc2c1ccc(c2)Cl,1,1.0,1.0,1.0,1.0,1.0,VRXFDHAGFYWGHT-UHFFFAOYSA-N
CNCC(=O)N1CCN(CC1)c1ccc(c(c1)OC)Nc1ncc(c(n1)c1cnc2n1cccc2)Cl,1,1.0,1.0,1.0,1.0,1.0,GDOFSSKHUKPELW-UHFFFAOYSA-N
COc1cccc(c1)C(N1C2CCC1CC(C2)Oc1cccc(c1)C(=O)N)C,1,1.0,1.0,1.0,1.0,1.0,VAHPGMWAHQHAMJ-UHFFFAOYSA-N
N#CCCn1nc(c(c1c1cc(F)cc(c1)F)C)CNC1CCC(C1)F,1,1.0,1.0,1.0,1.0,1.0,LJTOZIFFXNLWEQ-UHFFFAOYSA-N
NC(=O)c1cccc(c1)OC1CC2CCC(C1)N2C1CCCCC1,1,1.0,1.0,1.0,1.0,1.0,ALLBEOBPSZQTFY-UHFFFAOYSA-N
O=C(NC1CN(C1)C1CCC(CC1)c1ccc(cc1)CC(=O)N)CNc1n[nH]c2c1cc(cc2)C(F)(F)F,1,1.0,1.0,1.0,1.0,1.0,LJAWGNFSXAWFQQ-UHFFFAOYSA-N
Fc1ccc(cc1)CC(=O)N1CCN(CC1)C(=O)c1cccc(c1)S(=O)(=O)N(c1ccccc1)C,1,1.0,1.0,1.0,1.0,1.0,KDSHDUKPKXKQFE-UHFFFAOYSA-N
OC1CCCC21CCN(CC2)c1ccc(cn1)C(=O)Nc1cc(ccc1N)c1cccs1,1,1.0,1.0,1.0,1.0,1.0,DVGFVGFAANTCRO-UHFFFAOYSA-N
C[C@@H]1CN(CCN1c1ncc(cn1)OCc1ccc(cc1)S(=O)(=O)C)c1nnc(o1)C(F)(F)F,1,1.0,1.0,1.0,1.0,1.0,OKBIYBZBOXQZAS-CYBMUJFWSA-N
CC(N1CCCC(C1)Cn1c(C)nc2c(c1=O)cc(nc2)Oc1ccc(c2c1nccc2)F)C,1,1.0,1.0,1.0,1.0,1.0,CNHLUIVXXBPRHX-UHFFFAOYSA-N
CCN(C1(CCCC1)CNC(=O)N1CCC(CC1)c1onc(n1)c1ccc2c(n1)cccc2)CC,1,1.0,1.0,1.0,1.0,1.0,CMRWSKARFINBQJ-UHFFFAOYSA-N
COc1cc(ccc1Nc1ncc(c(n1)c1cnc2n1cccc2)Cl)N1CCN(CC1)C(=O)C(N)C,1,1.0,1.0,1.0,1.0,1.0,RBHXOMJETACHEF-UHFFFAOYSA-N
COc1cc(ccc1Nc1ncc(c(n1)c1cnc2n1cccc2)Cl)N1CCN(CC1)CCS(=O)(=O)C,1,1.0,1.0,1.0,1.0,1.0,UCAMAKXQBMFBLP-UHFFFAOYSA-N
COc1cc(F)ccc1c1cncc(c1)NC1CCCOC1,1,1.0,1.0,1.0,1.0,1.0,SZXFXYNPHQBHJH-UHFFFAOYSA-N
COCCC(c1ccc(cc1)Cl)NC(=O)C1(N)CCCN(C1)c1ncnc2c1cc[nH]2,1,1.0,1.0,1.0,1.0,1.0,USKBNTMGIWHTLL-UHFFFAOYSA-N
O=C1C=CC2(C(N1C)CCC1C2CCC2(C1CC(=Cc1cncnc1)C2O)C)C,1,1.0,1.0,1.0,1.0,1.0,GJFAJAHCWGSYHL-UHFFFAOYSA-N
N#Cc5ccc(C(=O)N4CCN(c3ccc(OC2CCN(C1CCC1)CC2)cc3)C(=O)C4)cc5,1,1.0,1.0,1.0,1.0,1.0,IFFOAHBQMKKYRJ-UHFFFAOYSA-N
CC(N1CCCC(C1)Cn1c(C)nc2c(c1=O)nc(cc2)Oc1ccc(c2c1nccc2)F)C,1,1.0,1.0,1.0,1.0,1.0,GLVRFLRDWCHDAD-UHFFFAOYSA-N
O=C(NC4CCN(C3CCc2cc1OCOc1cc23)CC4)c6cc(=O)c5cc(F)ccc5o6,1,1.0,1.0,1.0,1.0,1.0,BMVVLXNEZZJMOQ-UHFFFAOYSA-N
Clc1ccc(c(c1)Cl)CN(C(=O)[C@H]1CNCC[C@]21OCc1c2cc(F)c(c1)F)C1CC1,1,1.0,1.0,1.0,1.0,1.0,UWRLQDKZLAIUGI-JPYJTQIMSA-N
CN1CCCC1COc1ccc(cc1)n1ccc(cc1=O)OCc1ccccc1,1,1.0,1.0,1.0,1.0,1.0,JTXZPQNLRJKZDT-UHFFFAOYSA-N
O=C1N(CCN2CCCC2)CCc2c1ccc(c2)c1ccc(c(c1)Cl)C(=O)N1CCCC1,1,1.0,1.0,1.0,1.0,1.0,TYGMGAZPXWLANI-UHFFFAOYSA-N
CNC(=O)N3CCN(Cc2ccnc(Nc1ncc(C#N)s1)c2)CC3,1,1.0,1.0,1.0,1.0,1.0,NIQLDGOLJPELPM-UHFFFAOYSA-N
O=C(c1ccccc1Oc1ccccc1)N(C1CNCC1)C,1,1.0,1.0,1.0,1.0,1.0,SKAPWNQXRANDFK-UHFFFAOYSA-N
O(C[C@H](O)[C@@H](NC(C)C)C)c1c2c(CCC2)c(cc1)C,1,1.0,1.0,1.0,1.0,1.0,VFIDUCMKNJIJTO-BBRMVZONSA-N
Cc1cccc(c1)COC(=O)N1CCC(CC1)CNc1ncccn1,1,1.0,1.0,1.0,1.0,1.0,PYDQZBCLRFOBEW-UHFFFAOYSA-N
CC1CN(CCC1c1ccccc1C)C[C@@H]1CCc2c([C@H](C1)O)nccc2,1,1.0,1.0,1.0,1.0,1.0,OASYXJZGABKMRD-IMLZRQKTSA-N
COc1cccc(c1)c1cccc(c1)C1(C)SCC(=N1)N,1,1.0,1.0,1.0,1.0,1.0,HQOFZPLMGHLAJL-UHFFFAOYSA-N
O=C(c1cnc2n1ccc(c2)Oc1ncnc2c1CNC2)Nc1noc(c1)C(C)(C)C,1,1.0,1.0,1.0,1.0,1.0,RSXZESXUOUPFCK-UHFFFAOYSA-N
O=C1COc2c(N1)nc(cc2)CNC12CCC(CC1)(OC2)CCc1c(F)cnc2c1nc(OCCC(C(=O)N)(F)F)cc2,1,1.0,1.0,1.0,1.0,1.0,ATPGZRKICBQLSQ-UHFFFAOYSA-N
OC(CN1CCN(CC1)Cc1ccc(c(c1)Cl)Cl)COc1ccc(cc1)C(F)(F)F,1,1.0,1.0,1.0,1.0,1.0,ZBFPUQHQISPHIK-UHFFFAOYSA-N
CCN1CCC(CC1)N(c1ccc(cn1)Cl)C(=O)NCc1ccc(cc1)F,1,1.0,1.0,1.0,1.0,1.0,HVPUGUKUEQHDMX-UHFFFAOYSA-N
COCCOCC#Cc1scc(c1)c1n[nH]c2c1Cc1c2ccc(c1)CN1CCN(CC1)C,1,1.0,1.0,1.0,1.0,1.0,RCYHOLUDUHCVPD-UHFFFAOYSA-N
COCCOCC#Cc5cc(C1N=NC3=C1Cc4cc(CN2CCN(C)CC2)ccc34)cs5,1,1.0,1.0,1.0,1.0,1.0,XOJGVMOCJXHBMM-UHFFFAOYSA-N
COCCOCC#Cc5cc(C1N=NC3=C1Cc4ccc(CN2CCN(C)CC2)cc34)cs5,1,1.0,1.0,1.0,1.0,1.0,NBUWUTAUHCIKAE-UHFFFAOYSA-N
O=C(CCN1CCCCC1)Nc5ccc(CN4CCC(NC(=O)c3cc(=O)c2ccc(F)cc2o3)CC4)cc5F,1,1.0,1.0,1.0,1.0,1.0,PXIGCJZSDMJLTL-UHFFFAOYSA-N
FC(Oc1ccccc1CC(c1ccc(cc1)F)N1CCNCC1)F,1,1.0,1.0,1.0,1.0,1.0,IAMMWWXBTYJBCX-UHFFFAOYSA-N
C=CCOc1cc(F)c(cc1C1CC1CN)F,1,1.0,1.0,1.0,1.0,1.0,RNMADLUWJVACLJ-UHFFFAOYSA-N
CCOC(=O)C1CCC(CC1)N1CC(C1)NC(=O)CNc1n[nH]c2c1cc(cc2)C(F)(F)F,1,1.0,1.0,1.0,1.0,1.0,BFNOLBZMRSIRMC-UHFFFAOYSA-N
CN1CCN(CC1)c1ccc2c(n1)nc(c(n2)c1ccccc1)c1ccc(cc1)CN1CCC(CC1)c1nnc([nH]1)c1ccccn1,1,1.0,1.0,1.0,1.0,1.0,VFWIKSAVDMFGRU-UHFFFAOYSA-N
COc1cc(ccc1Nc1ncc(c(n1)c1cnc2n1cccc2)Cl)C1CCNCC1,1,1.0,1.0,1.0,1.0,1.0,GOPIWDNWGISYQK-UHFFFAOYSA-N
COc1cc(ccc1Nc1ncc2n(n1)c(cc2)c1ccccc1N(S(=O)(=O)C)C)N1CCN(CC1)CC(O)C,1,1.0,1.0,1.0,1.0,1.0,PYEVUJXYLLDVLP-UHFFFAOYSA-N
COc1ccc(cc1)CCN1C(=O)N(CC1c1ccc(cc1)C(F)(F)F)NS(=O)(=O)C,1,1.0,1.0,1.0,1.0,1.0,DWJWXWBJERBHCG-UHFFFAOYSA-N
N#Cc1ccc2cc1Oc1ccc3c(c1)[C@@H](CCO3)N1CC[C@H](NCc3n(C2)cnc3)C1=O,1,1.0,1.0,1.0,1.0,1.0,OBKQMZCTGOCMFK-FCHUYYIVSA-N
O=C(N1CCN(CC1)CCc1ccc2c(c1C)COC2=O)Cc1cnc(cc1C)n1cnnn1,1,1.0,1.0,1.0,1.0,1.0,ZDJAHPMWNYHRRX-UHFFFAOYSA-N
ONC(=O)/C=C/c1ccc(cc1)CN1CCCCC1Cc1c(C)[nH]c2c1cccc2,1,1.0,1.0,1.0,1.0,1.0,JWGSDBMJBSBRAV-BUHFOSPRSA-N
O=C1NC(=O)C2(N1)CCN(CC2)c1ccc(cn1)C(=O)Nc1cc(ccc1N)c1cccs1,1,1.0,1.0,1.0,1.0,1.0,PLMLXVWSKONFFN-UHFFFAOYSA-N
[nH]1ccc(c12)ccc(c2)-c3ncc(nc3)N(C4)[C@@H](C5)CN([C@H]45)C,1,1.0,1.0,1.0,1.0,1.0,IIYJKDRXCXLZDR-GJZGRUSLSA-N
C[C@@H]1COCCN1c1nc(cc2c1ncn2[C@@H](S(=O)(=O)C)C)c1cncc2c1cc[nH]2,1,1.0,1.0,1.0,1.0,1.0,SSPHMGCXSJLCMP-KGLIPLIRSA-N
CC(=O)NC1CCN(CC1)CCc1ccc(cc1)Oc1nc2c(s1)cccc2,1,1.0,1.0,1.0,1.0,1.0,PSVCSILLBNBXNX-UHFFFAOYSA-N
Cc1cncc(c1)c1c(C)c(nn1c1ncccc1Cl)CNC1CCCC1,1,1.0,1.0,1.0,1.0,1.0,ATNVLHUUAGRLAR-UHFFFAOYSA-N
Clc1ccccc1c1nc(nc2c1CNC(=O)N2c1c(Cl)cccc1Cl)S(=O)(=O)C,1,1.0,1.0,1.0,1.0,1.0,LDJYQPLHXNCUPI-UHFFFAOYSA-N
CN(Cc1ccc(c(c1)C)C(=O)Cn1ncc(cc1=O)OCc1ccc(cn1)Br)C,1,1.0,1.0,1.0,1.0,1.0,INGZNLDLRVUFIB-UHFFFAOYSA-N
COC[C@@H](COCc1ccc(cc1)[C@]1(O)CCNC[C@@H]1c1ccc(cc1C)c1ccccc1CCNC(=O)C)C,1,1.0,1.0,1.0,1.0,1.0,QUFANDXAWBYANX-CZWAGNMGSA-N
COc1c(C(=O)C)c(O)c(c2c1cco2)OCc1ccc(cc1)Br,1,1.0,1.0,1.0,1.0,1.0,JVIQXYQBYHGBQA-UHFFFAOYSA-N
COc1c(cc(cc1C(C)(C)C)C(=O)N1CCN(CC1)C(=O)CCCCC(c1ccc(cc1)F)c1ccc(cc1)F)C(C)(C)C,1,1.0,1.0,1.0,1.0,1.0,IKXBGIDOAZUISA-UHFFFAOYSA-N
COc1ccc(cc1)[C@H](N[C@@H]1CC[C@H](C(C1)(C)C)C(=O)N1CCC(CC1)(c1ccccc1)C(=O)N1CCCCC1)C,1,1.0,1.0,1.0,1.0,1.0,NWYSTKOQSNEIDT-KHMDJKJYSA-N
COc1cccc(c1)c1cccc(c1)C1(C)CSCC(=N1)N,1,1.0,1.0,1.0,1.0,1.0,KTKIYDOZUNZLBC-UHFFFAOYSA-N
Fc1ccc(cc1)CC1(CCNC1)c1ccc2c(c1)cc[nH]2,1,1.0,1.0,1.0,1.0,1.0,RBNFIIOAQFISLC-UHFFFAOYSA-N
Fc1ccc(cc1)COc1ccn(c(=O)c1)c1ccc(cc1)OCCN1CCCC1,1,1.0,1.0,1.0,1.0,1.0,ANCFKYJMXNMYNZ-UHFFFAOYSA-N
Fc1cccc2c1C(=NC(O2)(C)c1cccc(c1)c1cncnc1)N,1,1.0,1.0,1.0,1.0,1.0,ASMXERROSSALJP-UHFFFAOYSA-N
N#Cc1c(N2CCCC(C2)N)n(c2c1n(C)c(=O)n(c2=O)Cc1nccc2c1cccc2)CC=C(C)C,1,1.0,1.0,1.0,1.0,1.0,HGHVKBWSAOTJGC-UHFFFAOYSA-N
O[C@H]1CCN(C1)CCn1ncc2c1ccc(c2)n1ccc(cc1=O)OCc1ccccc1,1,1.0,1.0,1.0,1.0,1.0,DZPCZIBGZIYEKK-QFIPXVFZSA-N
O=C(N1CCC(C1)NC1CCC(CC1)(O)c1ccc(cn1)c1ncccn1)C1CCN(CC1)c1cccc(c1)C(F)(F)F,1,1.0,1.0,1.0,1.0,1.0,CMYRRCQABXNUHE-UHFFFAOYSA-N
O=C(N1CCC(CC1)c1onc(n1)c1ccc(cc1)S(=O)(=O)C)NC1CC1c1ccccc1,1,1.0,1.0,1.0,1.0,1.0,PPZAIZWNHZKGPM-UHFFFAOYSA-N
O=C1[C@@H](CCc2c(N1CC(F)(F)F)cccc2F)n1nnc(c1)c1ccc(cc1)n1cnc(c1)C,1,1.0,1.0,1.0,1.0,1.0,MFNXWKSZMSWLHM-JOCHJYFZSA-N
O=C1[C@@H](CCc2c(N1CC(F)(F)F)cccc2F)n1nnc(c1)c1ccc(cc1F)n1cnc(c1)C,1,1.0,1.0,1.0,1.0,1.0,SSGASXGCLWSXML-JOCHJYFZSA-N
O=c1ccc(n[nH]1)c1ccc(nc1)OC1CCN(CC1)C1CCC1,1,1.0,1.0,1.0,1.0,1.0,PNDGEZRNHBDFPU-UHFFFAOYSA-N
O=C1COc2c(N1)nc(cc2)CNC1CCN(CC1)CCN1C(=O)COc2c1cc(F)cc2,1,1.0,1.0,1.0,1.0,1.0,YENDMGDQIBLVIY-UHFFFAOYSA-N
O=C1N(c2ccc(cc2)n2cccn2)C(=O)C2(N1c1nc[nH]c(=O)c1)CCN(CC2)Cc1ncccc1C,1,1.0,1.0,1.0,1.0,1.0,LUCCLRBBVBPHOH-UHFFFAOYSA-N
CC(NC(=O)c1cn(c2cccc(c2)c2ccc(cc2)C(=O)C)c2c(c1=O)cccn2)C,1,1.0,1.0,1.0,1.0,1.0,XBGUWPHCZXONHE-UHFFFAOYSA-N
Fc1ccc(cc1)[C@H]1OCCN(C1)C(=O)c1cccc(c1)S(=O)(=O)C1CCc2c(C1)cccc2,1,1.0,1.0,1.0,1.0,1.0,HPOUSNSHNPFEKM-AMVUTOCUSA-N
FC(F)(F)COc1ccccc1OCCN[C@@H](Cc1cc(c2N(CCc2c1)CCCO)C(=O)N)C,1,1.0,1.0,1.0,1.0,1.0,PNCPYILNMDWPEY-QGZVFWFLSA-N
CC(C1=NCCN1)Oc1ccccc1CC1CC1,1,1.0,1.0,1.0,1.0,1.0,SEKAQUSPSDPIAN-UHFFFAOYSA-N
CCCNS(=O)(=O)c1cc(c(cc1F)Cl)C(=O)N1CCC(CC1)(CCN1[C@@H]2CC[C@@H]1C[C@@H](C2)n1c(C)nc2c1cccc2)c1cccc(c1)F,1,1.0,1.0,1.0,1.0,1.0,MQLLLGDBYOEXHC-FQLXRVMXSA-N
CN1C[C@@H]([C@H](C1)c1ccc(cc1)c1cccc(c1)C(=O)C)NS(=O)(=O)C(C)C,1,1.0,1.0,1.0,1.0,1.0,XASZFPDUJYFCOJ-YADHBBJMSA-N
CN1C2CCC1CC(C2)Nc1nc2c(c(n1)c1ccccc1Cl)CNC(=O)N2c1c(Cl)cccc1Cl,1,1.0,1.0,1.0,1.0,1.0,XAHLKCKBXNHXNT-UHFFFAOYSA-N
COC(=O)N(c1ccccc1)NC(=O)c1c(OC2CCN(CC2)C2CCOCC2)c(nc2c1cccc2)c1ccccc1,1,1.0,1.0,1.0,1.0,1.0,SUZFCPKCWBVLKR-UHFFFAOYSA-N
COc1ccc(c(c1)C(=O)Nc1ccc(cn1)Cl)NC(=O)c1ccc(cc1)C(=N)N(C)C,1,1.0,1.0,1.0,1.0,1.0,XHOLNRLADUSQLD-UHFFFAOYSA-N
